name,telescope,exptime,jd,date,band,chip,readout,filename,nimages,flattype,note,field,flat_type
F2459949_60d_V_6,MOA-II,121,2459949,        2022-11-24,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_6.fits.gz,10,,good,        flat_round,dome
F2459949_60d_V_5,MOA-II,121,2459949,        2022-11-16,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_5.fits.gz,10,,good,        flat_round,dome
F2459949_60d_V_4,MOA-II,121,2459949,        2022-11-21,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_4.fits.gz,10,,good,        flat_round,dome
F2459949_60d_V_3,MOA-II,121,2459949,        2022-11-18,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_3.fits.gz,10,,good,        flat_round,dome
F2459949_60d_V_2,MOA-II,121,2459949,        2022-11-18,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_2.fits.gz,10,,good,        flat_round,dome
F2459949_60d_V_10,MOA-II,121,2459949,        2022-11-24,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_10.fits.gz,10,,good,        flat_round,dome
F2459949_60d_V_1,MOA-II,121,2459949,        2022-11-16,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_1.fits.gz,10,,good,        flat_round,dome
F2459949_60d_V_0,MOA-II,121,2459949,        2022-12-09,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_60d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459949_30d_V_99,MOA-II,121,2459949,        2022-11-18,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459949_30d_V_9,MOA-II,121,2459949,        2022-12-08,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_9.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_8,MOA-II,121,2459949,        2022-12-08,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_8.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_7,MOA-II,121,2459949,        2022-12-08,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_7.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_6,MOA-II,121,2459949,        2022-11-24,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_6.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_5,MOA-II,121,2459949,        2022-11-16,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_5.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_4,MOA-II,121,2459949,        2022-11-21,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_4.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_3,MOA-II,121,2459949,        2022-11-18,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_3.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_2,MOA-II,121,2459949,        2022-11-18,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_2.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_10,MOA-II,121,2459949,        2022-11-24,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_10.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_1,MOA-II,121,2459949,        2022-11-16,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_1.fits.gz,10,,good,        flat_round,dome
F2459949_30d_V_0,MOA-II,121,2459949,        2022-12-09,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459949_30d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_99,MOA-II,121,2459948,        2023-01-04,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_9,MOA-II,121,2459948,        2022-12-10,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_8,MOA-II,121,2459948,        2022-12-08,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_7,MOA-II,121,2459948,        2022-11-18,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_6,MOA-II,121,2459948,        2022-11-16,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_6.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_5,MOA-II,121,2459948,        2022-11-16,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_5.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_4,MOA-II,121,2459948,        2022-11-18,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_3,MOA-II,121,2459948,        2022-11-26,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_2,MOA-II,121,2459948,        2022-12-08,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_10,MOA-II,121,2459948,        2022-11-17,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_10.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_1,MOA-II,121,2459948,        2022-11-16,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_1.fits.gz,10,,bad,        flat_round,dome
F2459948_60d_R_0,MOA-II,121,2459948,        2022-12-10,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_60d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_99,MOA-II,121,2459948,        2023-01-04,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_9,MOA-II,121,2459948,        2022-12-10,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_8,MOA-II,121,2459948,        2022-12-08,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_7,MOA-II,121,2459948,        2022-11-18,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_6,MOA-II,121,2459948,        2022-11-16,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_6.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_5,MOA-II,121,2459948,        2022-11-16,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_5.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_4,MOA-II,121,2459948,        2022-11-18,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_3,MOA-II,121,2459948,        2022-11-26,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_2,MOA-II,121,2459948,        2022-12-08,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_10,MOA-II,121,2459948,        2022-11-17,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_10.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_1,MOA-II,121,2459948,        2022-11-16,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_1.fits.gz,10,,bad,        flat_round,dome
F2459948_30d_R_0,MOA-II,121,2459948,        2022-12-10,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459948_30d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_99,MOA-II,121,2459928,        2022-11-19,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_9,MOA-II,121,2459928,        2022-11-16,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_7,MOA-II,121,2459928,        2022-11-19,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_5,MOA-II,121,2459928,        2022-11-17,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_5.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_4,MOA-II,121,2459928,        2022-11-18,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_3,MOA-II,121,2459928,        2022-11-17,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_2,MOA-II,121,2459928,        2022-11-18,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459928_60d_R_0,MOA-II,121,2459928,        2022-11-19,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_60d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_99,MOA-II,121,2459928,        2022-11-19,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_9,MOA-II,121,2459928,        2022-11-16,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_7,MOA-II,121,2459928,        2022-11-19,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_5,MOA-II,121,2459928,        2022-11-17,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_5.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_4,MOA-II,121,2459928,        2022-11-18,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_3,MOA-II,121,2459928,        2022-11-17,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_2,MOA-II,121,2459928,        2022-11-18,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459928_30d_R_0,MOA-II,121,2459928,        2022-11-19,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459928_30d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_99,MOA-II,121,2459923,        2022-11-18,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_9,MOA-II,121,2459923,        2022-11-16,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_9.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_8,MOA-II,121,2459923,        2022-11-24,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_8.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_7,MOA-II,121,2459923,        2022-12-08,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_7.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_6,MOA-II,121,2459923,        2022-11-28,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_6.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_5,MOA-II,121,2459923,        2022-11-16,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_5.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_4,MOA-II,121,2459923,        2022-11-18,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_4.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_3,MOA-II,121,2459923,        2022-11-24,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_3.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_2,MOA-II,121,2459923,        2022-12-08,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_2.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_10,MOA-II,121,2459923,        2022-12-08,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_10.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_1,MOA-II,121,2459923,        2022-11-16,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_1.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_V_0,MOA-II,121,2459923,        2022-12-09,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_99,MOA-II,121,2459923,        2022-11-19,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_9,MOA-II,121,2459923,        2022-11-16,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_8,MOA-II,121,2459923,        2022-12-08,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_7,MOA-II,121,2459923,        2022-12-10,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_6,MOA-II,121,2459923,        2022-11-18,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_6.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_5,MOA-II,121,2459923,        2022-11-17,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_5.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_4,MOA-II,121,2459923,        2022-11-18,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_3,MOA-II,121,2459923,        2022-12-08,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_2,MOA-II,121,2459923,        2022-11-18,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_10,MOA-II,121,2459923,        2022-11-17,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_10.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_1,MOA-II,121,2459923,        2022-11-16,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_1.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_R_0,MOA-II,121,2459923,        2022-11-19,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_99,MOA-II,121,2459923,        2022-11-18,I,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_99.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_9,MOA-II,121,2459923,        2022-12-10,I,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_9.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_8,MOA-II,121,2459923,        2022-12-10,I,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_8.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_7,MOA-II,121,2459923,        2022-12-10,I,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_7.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_6,MOA-II,121,2459923,        2022-12-10,I,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_6.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_5,MOA-II,121,2459923,        2022-12-10,I,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_5.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_4,MOA-II,121,2459923,        2022-12-10,I,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_4.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_3,MOA-II,121,2459923,        2022-12-10,I,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_3.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_2,MOA-II,121,2459923,        2022-12-10,I,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_2.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_10,MOA-II,121,2459923,        2022-12-10,I,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_10.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_1,MOA-II,121,2459923,        2022-12-10,I,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_1.fits.gz,10,,bad,        flat_round,dome
F2459923_60d_I_0,MOA-II,121,2459923,        2022-12-10,I,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_60d_I_0.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_99,MOA-II,121,2459923,        2022-11-18,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_9,MOA-II,121,2459923,        2022-11-16,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_9.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_8,MOA-II,121,2459923,        2022-11-24,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_8.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_7,MOA-II,121,2459923,        2022-12-08,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_7.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_6,MOA-II,121,2459923,        2022-11-28,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_6.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_5,MOA-II,121,2459923,        2022-11-16,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_5.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_4,MOA-II,121,2459923,        2022-11-18,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_4.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_3,MOA-II,121,2459923,        2022-11-24,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_3.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_2,MOA-II,121,2459923,        2022-12-08,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_2.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_10,MOA-II,121,2459923,        2022-12-08,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_10.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_1,MOA-II,121,2459923,        2022-11-16,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_1.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_V_0,MOA-II,121,2459923,        2022-12-09,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_99,MOA-II,121,2459923,        2022-11-19,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_9,MOA-II,121,2459923,        2022-11-16,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_8,MOA-II,121,2459923,        2022-12-08,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_7,MOA-II,121,2459923,        2022-12-10,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_6,MOA-II,121,2459923,        2022-11-18,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_6.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_5,MOA-II,121,2459923,        2022-11-17,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_5.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_4,MOA-II,121,2459923,        2022-11-18,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_3,MOA-II,121,2459923,        2022-12-08,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_2,MOA-II,121,2459923,        2022-11-18,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_10,MOA-II,121,2459923,        2022-11-17,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_10.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_1,MOA-II,121,2459923,        2022-11-16,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_1.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_R_0,MOA-II,121,2459923,        2022-11-19,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_99,MOA-II,121,2459923,        2022-11-18,I,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_99.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_9,MOA-II,121,2459923,        2022-12-10,I,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_9.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_8,MOA-II,121,2459923,        2022-12-10,I,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_8.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_7,MOA-II,121,2459923,        2022-12-10,I,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_7.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_6,MOA-II,121,2459923,        2022-12-10,I,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_6.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_5,MOA-II,121,2459923,        2022-12-10,I,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_5.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_4,MOA-II,121,2459923,        2022-12-10,I,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_4.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_3,MOA-II,121,2459923,        2022-12-10,I,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_3.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_2,MOA-II,121,2459923,        2022-12-10,I,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_2.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_10,MOA-II,121,2459923,        2022-12-10,I,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_10.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_1,MOA-II,121,2459923,        2022-12-10,I,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_1.fits.gz,10,,bad,        flat_round,dome
F2459923_30d_I_0,MOA-II,121,2459923,        2022-12-10,I,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459923_30d_I_0.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_99,MOA-II,121,2459922,        2022-11-16,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_9,MOA-II,121,2459922,        2022-12-08,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_9.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_8,MOA-II,121,2459922,        2022-12-08,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_8.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_7,MOA-II,121,2459922,        2022-11-18,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_7.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_6,MOA-II,121,2459922,        2022-11-16,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_6.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_5,MOA-II,121,2459922,        2022-11-24,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_5.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_4,MOA-II,121,2459922,        2022-11-18,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_4.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_3,MOA-II,121,2459922,        2022-12-08,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_3.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_2,MOA-II,121,2459922,        2022-11-24,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_2.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_10,MOA-II,121,2459922,        2022-11-28,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_10.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_1,MOA-II,121,2459922,        2022-11-28,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_1.fits.gz,10,,bad,        flat_round,dome
F2459922_60d_V_0,MOA-II,121,2459922,        2022-12-08,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459922_60d_V_0.fits.gz,10,,bad,        flat_round,dome
